event_id,detected_sec,date_et,source,category,subtype,direction,severity,confidence,directness,tickers,title
b609be31beaf291915637b5a,1783684800,2026-07-10,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.9,direct,FUNC,iZafe Group AB carries out the first partial payment for the acquisition of its Dutch subsidiary through a set-off issue of B shares
0ac09a1d4d42cb3263b6a7a6,1783685817,2026-07-10,TradingView News Flow,fda_clinical,fda_positive,bullish,high,0.94,direct,SAN,FDA Approves Isatuximab-Irfc For Subcutaneous Injection For Multiple Myeloma Indications On July 9
62db7090338d848b85c4b7ab,1783686012,2026-07-10,TradingView News Flow,fda_clinical,fda_positive,bullish,high,0.94,direct,SAN,US FDA approves Sanofi's wearable injector form of blood cancer drug
23035c3810b0f9e20dab616b,1783686600,2026-07-10,PR Newswire,capital_structure,offering,bearish,high,0.94,direct,ELPW,08:30 ET Elong Power Holding Limited Announces Pricing of US$6.6 Million Public Offering
55455e6be97a22435534a882,1783686600,2026-07-10,ACCESS Newswire,merger_acquisition,acquisition,mixed,high,0.9,direct,GAIN,"Gladstone Investment Corporation Acquires DHE Computer Systems, LLC"
e2ebcbd946514bcfc4433126,1783687735,2026-07-10,TradingView News Flow,fda_clinical,fda_positive,bullish,high,0.94,direct,JNJ|SAN,US FDA approves Sanofi's wearable injector form of blood cancer drug
06efed7d4e5f20dae08273c1,1783688100,2026-07-10,Business Wire,product_launch,product_launch,bullish,medium,0.79,direct,WSM,POTTERY BARN TEEN LAUNCHES NEW COLLABORATION WITH PINK PALM PUFF
e2767651c5cd7340d776f887,1783688100,2026-07-10,ACCESS Newswire,merger_acquisition,acquisition,mixed,high,0.9,direct,ACCS,"Expedition Partners and Birge & Held Acquire 'The Signature' in Carmel, Indiana"
aa56939dd2ba13f4692d7712,1783688400,2026-07-10,ACCESS Newswire,merger_acquisition,acquisition,mixed,high,0.9,direct,ACCS|INTC|OPRA|XPER,AutoVitals Acquires Mastertech.ai to Accelerate AI-Powered Service Intelligence for Independent Repair Shops
a84b63de79b2626dff716907,1783689060,2026-07-10,TradingView News Flow,contract_partnership,partnership,bullish,medium,0.83,direct,AWRE|UNIT,Actelis Networks and Exaware Expand Strategic Collaboration with Signed Memorandum of Understanding to Pursue Joint Market Opportunities
9849412ab696b58aa1088414,1783690200,2026-07-10,Business Wire,merger_acquisition,acquisition,mixed,high,0.9,direct,MGA,"Mile Auto Acquires The Insurance House, Creating One of the Southeast's Most Diversified Technology-Enabled Auto Insurance Platforms"
f5b9a16eb865066b35be09b7,1783690222,2026-07-10,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,"Minmetals Development To Acquire Two Mining Firms, Raise Funds"
7768fd9c6e93a9bd69d09900,1783690320,2026-07-10,Business Wire,capital_structure,offering,bearish,high,0.76,indirect,,Samos Energy Acquisition Corporation Announces Pricing of Initial Public Offering
3683d866ed3b9d503c8b0066,1783692000,2026-07-10,ACCESS Newswire|TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.9,direct,ACCS,Valsoft's Manos Software Group Expands Its Field Service Software Portfolio with the Acquisition of Dispatch
d9c84ef7d2dcb95fa75e2270,1783693726,2026-07-10,TradingView News Flow,fda_clinical,fda_positive,bullish,high,0.94,direct,MRK,FDA Approves Pembrolizumab Combination For Muscle Invasive Bladder Cancer
a8ecd3a7bf6e07c28c92d51f,1783693920,2026-07-10,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.9,direct,BKR|GTLS,"EU Approves Baker Hughes's Acquisition of Chart Industries, Subject to Conditions"
803cab605d0b294438cc4b3f,1783694440,2026-07-10,TradingView News Flow,sec_filing,sec_filing,uncertain,low,0.58,indirect,,Blue-Touch Holdings Group Files To Withdraw US IPO Plans - SEC Filing
5f991779ab5d1649afe89183,1783695060,2026-07-10,GlobeNewswire Public Companies,merger_acquisition,acquisition,mixed,high,0.9,direct,ADBE|AI,Adobe's Strategic Acquisition of Rephrase.AI to Bolster Generative AI Video Capabilities for E-commerce
98ae78f80f756a3bf818644e,1783695600,2026-07-10,PR Newswire,merger_acquisition,acquisition,mixed,high,0.72,indirect,,"11:00 ET Fulflex Acquires 300,000-Square-Foot, Fully Automated Medical Products Manufacturing Facility in Texas"
21d9646df3451bb83fc8b225,1783695903,2026-07-10,TradingView News Flow,geopolitical,sanctions_tariffs,uncertain,high,0.84,market_wide,,Powerica wins 50 MW wind power project from Gujarat Urja Vikas at ₹3.51/unit tariff
8b5561781ce298d72d4f06b2,1783696980,2026-07-10,Business Wire|TradingView News Flow,fda_clinical,fda_positive,bullish,high,0.94,direct,PFE,U.S. FDA Approves PADCEV® plus Keytruda® as Neoadjuvant and Adjuvant Treatment for Muscle-Invasive Bladder Cancer Regardless of Cisplatin Eligibility
e3519306c40da41f46d6c559,1783697003,2026-07-10,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,UK government clears Vossloh's planned acquisition of Cordel
6748a51684ba019580fbc5a5,1783699200,2026-07-10,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,"Verkkokauppa.com Oyj: Acquisition of own shares during week 28, 2026"
7d9e0c7b6e2d5f552551b951,1783702171,2026-07-10,TradingView News Flow,fda_clinical,fda_negative,bearish,high,0.77,indirect,,US FDA declines to approve Elevar's liver cancer drug combo on manufacturing site concerns
aed60732183ea02d1a65d1f2,1783702740,2026-07-10,GlobeNewswire Public Companies|TradingView News Flow,capital_structure,offering,bearish,high,0.94,direct,ALLT,Regulatory announcement no 15: Partial exercise of overallotment option in connection with the initial public offering of InstallatørGruppen A/S
2c5158438a4a00192e064f6b,1783702826,2026-07-10,Benzinga,fda_clinical,fda_positive,bullish,high,0.94,direct,ALEC|GSK,"GSK Adds Positive Phase 3 Lung Cancer Data, Ends Alector Partnership"
c5149166f80fe40e87f473c6,1783703700,2026-07-10,GlobeNewswire Public Companies|TradingView News Flow,capital_structure,offering,bearish,high,0.94,direct,HAO,Haoxi Health Technology Ltd Announces $4 Million Registered Direct Offering
93faebe139a3e2ad45c547d6,1783704862,2026-07-10,Benzinga,fda_clinical,fda_positive,bullish,high,0.94,direct,PFE,"Pfizer, Astellas Expand PADCEV-Keytruda Label With FDA Nod In Bladder Cancer"
7a4f679e618d7bdc2c205bc6,1783705381,2026-07-10,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.9,direct,OLOX,Olenox Industries to Acquire Psylinks Neurotech in Stock-for-Stock Exchange Agreement
bf19b7b19e051c517a6c3138,1783706400,2026-07-10,Business Wire,merger_acquisition,acquisition,mixed,high,0.72,indirect,,Making Waves on the West Coast: FlavorSum Welcomes S&S Flavors
a40a0670312481dcc5a0c37f,1783706458,2026-07-10,Benzinga,fda_clinical,fda_positive,bullish,high,0.94,direct,SNY,Sanofi Wins FDA Approval for Wearable Injector Form of Blood Cancer Drug
94562bd330a3075286d5cf27,1783707000,2026-07-10,Business Wire,fda_clinical,fda_positive,bullish,high,0.94,direct,MRK,"FDA Approves KEYTRUDA® (pembrolizumab) and KEYTRUDA QLEX™ (pembrolizumab and berahyaluronidase alfa-pmph), Each With Padcev® (enfortumab vedotin-ejfv), as Treatment Before and After Surgery for Adults With Muscle-Invasive Bladder Cancer (MIBC)"
08ee102f8867f78d95f5cd20,1783710652,2026-07-10,Benzinga,geopolitical,sanctions_tariffs,uncertain,high,0.84,market_wide,,"New York Times-Led Publishers Escalate Copyright Fight, Seek Court Sanctions Against OpenAI"
1448e7cae614e3cf259ce49e,1783710720,2026-07-10,GlobeNewswire Public Companies|TradingView News Flow,capital_structure,offering,bearish,high,0.94,direct,NDAQ,Mercator Acquisition Corp. Announces Closing of $172.5 Million Initial Public Offering
15a2d71792153e160cce3733,1783710720,2026-07-10,PR Newswire|TradingView News Flow,earnings_guidance,earnings_report,uncertain,medium,0.57,indirect,,"Jul 10, 2026, 15:12 ET blueharbor bank Reports Second Quarter 2026 Net Income"
deb31ffc3b788c723bcb7576,1783712102,2026-07-10,TradingView News Flow,sec_filing,sec_filing,uncertain,low,0.58,indirect,,River Financial Corp - Says Full Impact Of Cybersecurity Incident Not Yet Determined - SEC Filing
f3b51b7d6aa415f9a188421d,1783712187,2026-07-10,TradingView News Flow,fda_clinical,fda_positive,bullish,high,0.94,direct,MRK,"Merck Says FDA Approves Keytruda, Keytruda Qlex With Padcev For Perioperative Treatment Of MIBC"
f3b2adb120b57e13209d66c6,1783712315,2026-07-10,TradingView News Flow,fda_clinical,fda_positive,bullish,high,0.94,direct,PFE,Pfizer Says FDA Approves Padcev Plus Keytruda For Muscle-Invasive Bladder Cancer Regardless Of Cisplatin Eligibility
d80f90fc168f30bbc06d587b,1783712400,2026-07-10,ACCESS Newswire,merger_acquisition,acquisition,mixed,high,0.9,direct,ACCS|UNIT,"Bank CMG Acquires Farmers Savings Bank, Expanding Community Banking Presence Across Wisconsin"
722be9850a90e9e8f7cf8ade,1783713584,2026-07-10,TradingView News Flow,earnings_guidance,earnings_positive,bullish,high,0.89,direct,AXP|DAL,"Delta Reaffirms 2026 Outlook as Revenue Jumps 14%, Beats Earnings Estimates"
405fb374450ee23c2de53c62,1783713900,2026-07-10,GlobeNewswire Public Companies|TradingView News Flow,capital_structure,offering,bearish,high,0.94,direct,COHN|NDAQ,"Columbus Circle Capital Corp. III and Cohen & Company Inc. Announce Completion of $230,000,000 Initial Public Offering"
5723a633c9911cb13da46273,1783713900,2026-07-10,Business Wire,sec_filing,sec_filing,uncertain,low,0.76,direct,SMSI,Smith Micro Files Registration Statements Relating to Previously Issued Securities and Equity Incentive Plan
ee7733a4d031299494d9aa18,1783714500,2026-07-10,Business Wire|TradingView News Flow,earnings_guidance,earnings_report,uncertain,medium,0.75,direct,SLGN,"Silgan to Release Second Quarter 2026 Earnings Results on July 29, 2026"
e695162345579d4612719871,1783714500,2026-07-10,TradingView News Flow,legal_regulatory,legal_negative,bearish,high,0.89,direct,HUBG,"HUBG INVESTORS: Hub Group, Inc. Investors with Substantial Losses Have Opportunity to Lead the Hub Group Class Action Lawsuit"
1f8f1b3574e6fc41ded82259,1783714500,2026-07-10,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,NU-Med Plus Announces Acquisition of Avid Gold and Agreement to Acquire Canadian Gold Properties
b558d26b3b9d4cf0c766e7e5,1783715400,2026-07-10,Business Wire,capital_structure,offering,bearish,high,0.94,direct,NCDL,Nuveen Churchill Direct Lending Corp. Announces Closing of Public Offering of Additional $100.0 Million 6.650% Notes Due 2030
c43eb79c31d3ffc89d82a0da,1783716181,2026-07-10,TradingView News Flow,capital_structure,reverse_split,mixed,high,0.9,direct,CYCU,"Cycurion declines 7-for-1 reverse split, cites trading abuse and highlights $28M run rate"
0433c91595154d500179edb8,1783717381,2026-07-10,TradingView News Flow,capital_structure,dilution,bearish,high,0.91,direct,AMSS,AMASS Brands Lowers Warrant Exercise Price to $1.50 for 30 Days; Reverts to $16 Thereafter
fc0ee34c092e8d50dfac8927,1783718760,2026-07-10,TradingView News Flow,capital_structure,offering,bearish,high,0.76,indirect,,Holtec Nuclear Files for Initial Public Offering
b9f1da25b0afc1a56018367d,1783723500,2026-07-10,GlobeNewswire Public Companies,capital_structure,offering,bearish,high,0.94,direct,RGS,Holtec Nuclear Corporation Announces Public Filing of Registration Statement for Proposed Initial Public Offering
f26968a8d25a93bc16d5639c,1783725305,2026-07-10,Benzinga,geopolitical,sanctions_tariffs,uncertain,high,0.84,direct,AAPL,Apple Accuses OpenAI of Using Job Interviews to Extract its Hardware Secrets in New Lawsuit (UPDATED)
aaafe1cb18f56f4438ee5e09,1783728060,2026-07-10,TradingView News Flow|GlobeNewswire Public Companies,capital_structure,offering,bearish,high,0.94,direct,BNZI,Banzai Announces Proposed Public Offering of Approximately $1 Million
b2b0e3459625a2769968d959,1783738800,2026-07-10,TradingView News Flow,capital_structure,offering,bearish,high,0.94,direct,ALC,"FALCONSTAR VENTURES INC. OBTAINS RECEIPT FOR FINAL PROSPECTUS FOR INITIAL PUBLIC OFFERING, FINAL PROSPECTUS ACCESSIBLE ON SEDAR+"
1d8a4b56bebb164d0535ca70,1783750591,2026-07-11,Benzinga,geopolitical,sanctions_tariffs,uncertain,high,0.84,market_wide,,Iranian Foreign Minister Abbas Araghchi Accuses Trump Administration of Violations After Treasury Imposes Fresh Sanctions: 'Can Only Be Mutual Compliance'
c88138e20cf5a97765548985,1783752836,2026-07-11,TradingView News Flow,geopolitical,sanctions_tariffs,uncertain,high,0.84,direct,AAPL,"Apple Secures Semiconductor Tariff Exemption After Committing to Use Intel Foundries, Analyst Says"
0520b4c313b72374fa008917,1783833058,2026-07-12,Finviz News Flow,contract_partnership,partnership,bullish,medium,0.65,indirect,,"India, NZ Plan Strategic Partnership Including Maritime Security"
6e820f88fd1cb0131a098d76,1783850299,2026-07-12,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,Mohammed Hadi Al-Rashid And Partners Signs SPA To Acquire 50% Of Capital Of Taif Shipping Co
8bb9fb62322699eeecd8b31b,1783850471,2026-07-12,Benzinga,geopolitical,sanctions_tariffs,uncertain,high,0.84,market_wide,,"Oil Prices Surge Amid US-Iran Tensions, Elizabeth Warren Slams 'Corrupt' Trump-Linked Deal and More: This Week in Economy"
0526cb588b704e8253872751,1783868509,2026-07-12,Benzinga,earnings_guidance,earnings_positive,bullish,high,0.89,direct,F|GM|LCID|RIVN|STLA|TM|TSLA,"Tesla, Rivian Beat Expectations as Ford, GM Face Tough Quarter"
3b369aed2eefb043ee70df26,1783875600,2026-07-12,ACCESS Newswire,fda_clinical,fda_negative,bearish,high,0.95,direct,ACCS|CRL,Ascelia Pharma Provides Orviglance Update
1933d8d8f72e35c1872ffaee,1783880100,2026-07-12,TradingView News Flow,legal_regulatory,legal_negative,bearish,high,0.89,direct,AVAV,"DEADLINE ALERT: AeroVironment, Inc. (NASDAQ: AVAV) Investors with Substantial Losses Have Opportunity to Lead Class Action Lawsuit"
68778099422ea3985b02e343,1783891260,2026-07-12,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,Kongsberg Maritime to strengthen marine propulsion offering through acquisition of Berg Propulsion
8f4377e6f9298d4cb1ce547c,1783894440,2026-07-12,TradingView News Flow,analyst_action,downgrade,bearish,medium,0.69,indirect,,QBE Insurance Downgraded to Neutral from Buy by Citi
554710c43e77c3744d77a001,1783895460,2026-07-12,TradingView News Flow,analyst_action,downgrade,bearish,medium,0.87,direct,DBI,Dalrymple Bay Infrastructure Downgraded to Hold from Buy by Jefferies
280b521dbb6efc99c1a3df51,1783895520,2026-07-12,TradingView News Flow,analyst_action,upgrade,bullish,medium,0.68,indirect,,Maas Group Upgraded to Buy from Hold by Jefferies
6358e3a9c55b7803adf32fb8,1783895880,2026-07-12,TradingView News Flow,analyst_action,downgrade,bearish,medium,0.87,direct,AGL,AGL Energy Downgraded to Underperform from Neutral by Macquarie
8c82389f101e2e544913f2e4,1783895895,2026-07-12,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.9,direct,RGS,Australia's Regis drops out of race to acquire Vault Minerals
9864eddd97e81b52f9bd3773,1783897140,2026-07-12,TradingView News Flow,analyst_action,downgrade,bearish,medium,0.69,indirect,,Woolworths Downgraded to Underperform from Neutral by Macquarie
69f9e8b31c24904ef2403a59,1783897680,2026-07-12,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,Q&M Dental to Acquire Australian Dental Group Experteeth
68cbeacd0b88e1e11326694d,1783897680,2026-07-12,TradingView News Flow,analyst_action,downgrade,bearish,medium,0.69,indirect,,Dicker Data Downgraded to Neutral from Buy by UBS
3f4bacfd59412f9d2015fd72,1783897680,2026-07-12,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,Q&M Dental to Acquire Experteeth for A$119.64M
f6e305362c43638c855cad34,1783897680,2026-07-12,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,Q&M Dental to Acquire Experteeth in Cash-And-Share Deal
fd3a9cb7a9d277f1a3a275d6,1783899240,2026-07-12,TradingView News Flow,analyst_action,upgrade,bullish,medium,0.68,indirect,,Transurban Upgraded to Trim from Sell by Morgans
d6b0e34e410effc16c5fa2a6,1783899300,2026-07-12,TradingView News Flow,analyst_action,upgrade,bullish,medium,0.86,direct,ARB,ARB Corp Upgraded to Buy from Accumulate by Morgans
cb337249a2537acddf22385e,1783904100,2026-07-12,TradingView News Flow|GlobeNewswire Public Companies,earnings_guidance,earnings_report,uncertain,medium,0.75,direct,PDN,June 2026 Quarterly Results Conference Call
3ed70a292f9e5b8b482e2baa,1783904400,2026-07-12,TradingView News Flow|GlobeNewswire Public Companies,earnings_guidance,earnings_report,uncertain,medium,0.75,direct,FHB,"First Hawaiian to Report Second Quarter 2026 Financial Results on July 24, 2026"
e66a83b19a2b6aa978fab3cc,1783906287,2026-07-12,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,"Nippon Paint Holdings Co Ltd - It Is True That Company Has Proposed Acquisition Of Akzonobel's Decorative Paints Business For EUR 7.5 Billion However, No Specific Matters Regarding Such Acquisition Have Been Decided At This Time"
2d566e6b282e58137fbf13ed,1783906403,2026-07-12,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,Far East Orchard Says Entry Into Non-Binding Heads Of Terms For Proposed Acquisition Of Site In UK
fcd2dc8a7387bfa5cad4b50a,1783907025,2026-07-12,TradingView News Flow,fda_clinical,fda_positive,bullish,high,0.76,indirect,,Longbio Pharma (Suzhou) Says FDA Approves Clinical Trial Application For LP-3 For Peanut Allergy
809f59964bb922b228c4858e,1783908540,2026-07-12,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,Nippon Paint Responds to Media Report It Offered to Acquire Akzo Nobel's Decorative Paints Business
8a1262a102cf7b4ee7b5275d,1783910375,2026-07-12,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,Withtech Inc To Acquire 2 Billion Won Worth Of Own Shares
0e4060618bffc3f5374414bf,1783910460,2026-07-12,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,Nippon Paint Offers to Acquire AkzoNobel's Decorative Paints Unit
83701a25a936b5848e8697f0,1783914953,2026-07-12,Benzinga,product_launch,product_launch,bullish,medium,0.61,indirect,,US Launches New Strikes on Iran as CENTCOM Says Iran 'Does Not Control' Strait of Hormuz
eb081343e368d4841e6b129f,1783915317,2026-07-13,TradingView News Flow,earnings_guidance,earnings_positive,bullish,high,0.71,indirect,,"SMOP: Record revenue and profitability in Q2 2026, led by strong growth in Europe and the Americas"
dc10607c112a16531542c9e4,1783915340,2026-07-13,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,ZAWYA: Saudi Arabia's Al Rasheed to acquire 50% stake in Taif Shipping for $24.6mln
44dd61d18331102e26de50db,1783915934,2026-07-13,TradingView News Flow,earnings_guidance,earnings_positive,bullish,high,0.71,indirect,,Norway's Smartoptics Q2 revenue surges on increased customer activity
b018c3ca8e4c445f9fa82d25,1783916212,2026-07-13,TradingView News Flow,fda_clinical,fda_positive,bullish,high,0.76,indirect,,Astellas - Us FDA Approves Padcev Plus Keytruda As Neoadjuvant And Adjuvant Treatment For Muscle-Invasive Bladder Cancer Regardless Of Cisplatin Eligibility
ca5254046d317bd629911931,1783919682,2026-07-13,TradingView News Flow,earnings_guidance,earnings_positive,bullish,high,0.89,direct,SHEL,Weekly Recap: Shell raises guidance and Goldman adds Shell to HALO list
ae73552a6af60a42c8cadb95,1783919685,2026-07-13,TradingView News Flow,capital_structure,dilution,bearish,high,0.91,direct,AI,"Weekly Recap: Analysts' margin outlook, dilution risk and $200M Bay City POX unit"
02dd04b017e77daf62c019dd,1783920688,2026-07-13,TradingView News Flow,earnings_guidance,earnings_positive,bullish,high,0.89,direct,AAPL|NVDA,"TSMC Q2 revenue jumps 36% from a year earlier, beating market expectations"
f5ce1a530a38c6823e48b6db,1783921024,2026-07-13,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,Tata Capital forays into the gold loan market with acquisition of 88.6% stake in Yogloans
617ec1bc4a09f8fe2c7b89a7,1783921380,2026-07-13,TradingView News Flow|PR Newswire,earnings_guidance,earnings_report,uncertain,medium,0.75,direct,ESLT,"Elbit Systems to Report Second Quarter 2026 Financial Results on August 11, 2026"
7d7291829d3345326a080479,1783922400,2026-07-13,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,WPTG publishes EU follow-on prospectus and offer document regarding the public takeover offer to the shareholders of Aixia Group AB (publ)
1261814be62854fc3e913ff3,1783922410,2026-07-13,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,REG - Helix Exploration - Completion of Acquisition of Keyes Helium Complex
9516d0961a89753c68b5bf44,1783922940,2026-07-13,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,AkzoNobel: Nippon Paint Proposal is Alternative to Merger Agreement
0f9170efb0a4351ac32d02da,1783923913,2026-07-13,TradingView News Flow,earnings_guidance,earnings_positive,bullish,high,0.89,direct,AAPL|NVDA,TSMC posts record revenue in second quarter on AI demand
ab7b65c71c64c229c2d24eb9,1783924203,2026-07-13,TradingView News Flow,contract_partnership,major_contract,bullish,medium,0.68,indirect,,Daldrup & Söhne AG has been awarded a contract for two additional deep geothermal wells in Aschheim
2c886373feba4cc4d5d6ce74,1783925288,2026-07-13,TradingView News Flow,earnings_guidance,earnings_positive,bullish,high,0.71,indirect,,Norway's Kongsberg Q2 revenue beats estimates on strong order intake
9ef6a74dd6cb6334186047c5,1783925600,2026-07-13,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,Egytrans Board Approves To Study Arica Global Logistics' Tender Offer To Acquire Upto 100% Of Egytrans
80b11cdbdb4175b7e498e416,1783925985,2026-07-13,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,NLB To Lower Minimum Acceptance Threshold In Addiko Bank Takeover Offer To Over 50%
c8136276947619bd5a51b559,1783926000,2026-07-13,Business Wire,contract_partnership,partnership,bullish,medium,0.83,direct,MRT,Marti and Tensor Partner to Deploy Autonomous Vehicles in Türkiye
b42d14055b520a900a1f4df2,1783929361,2026-07-13,TradingView News Flow,contract_partnership,partnership,bullish,medium,0.83,direct,JD,JD.com Signs Strategic Partnership With Embodied AI Firm Huilun Technology
7a2cb2a7407c7448fe54687d,1783929546,2026-07-13,TradingView News Flow,earnings_guidance,earnings_positive,bullish,high,0.71,indirect,,"SMOP: Record revenue and EBITDA, with growth fueled by large accounts and AI-driven demand"
5ca1ce013d16b08f6de77ccb,1783929600,2026-07-13,TradingView News Flow,earnings_guidance,earnings_report,uncertain,medium,0.75,direct,NIU,"Niu Technologies to Report Second Quarter 2026 Financial Results on August 10, 2026"
ef45f04a995250dd14e80167,1783930477,2026-07-13,TradingView News Flow,contract_partnership,partnership,bullish,medium,0.65,indirect,,ZAWYA: Inception42 and NXT Holding forge strategic partnership to advance AI collaboration across the UAE and beyond
9a5556ef52eeee157a6c0cc9,1783933200,2026-07-13,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.9,direct,M,Myriad Uranium Provides Update on Process to Close Acquisition of Rush Rare Metals: Rush's Information Circular Has Been Filed and Meeting Date Set
dd9ebcd62e0e8a72fb59b7c3,1783933500,2026-07-13,ACCESS Newswire,product_launch,product_launch,bullish,medium,0.79,direct,ACCS,"DYU Introduces SP1, a Folding E-Bike with a Removable Power Bank"
f42e8ca3b4b0c04d6651e9aa,1783934015,2026-07-13,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,Zhaoke Ophthalmology Enters Into Definitive Agreement For Acquisition Of Global Rights To NVK002
5a983705a993e316edb4667c,1783935464,2026-07-13,TradingView News Flow,contract_partnership,partnership,bullish,medium,0.83,direct,YTRA,Yatra Online Enters Strategic Partnership With Kanoo Travel For Enterprise Travel In Middle East
51201b4e77ec82c03e789032,1783935703,2026-07-13,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.9,direct,CNL,Creative Newtech Approves Proposed Acquisition Of 100% Equity In Infinova (India)
047842f90e418f6a97113ce5,1783936140,2026-07-13,TradingView News Flow,earnings_guidance,earnings_positive,bullish,high,0.89,direct,ASML,ASML Expected to Raise Guidance Again on Strong Semiconductor Demand — Earnings Preview
13ab995175ac8ff509968e27,1783936474,2026-07-13,Benzinga,earnings_guidance,earnings_positive,bullish,high,0.89,direct,AAPL|AMD|NVDA|TSM,Taiwan Semiconductor’s AI Boom Rolls On: June Revenue Jumps 68%
e6012e89806923d715ad8091,1783936800,2026-07-13,PR Newswire,merger_acquisition,acquisition,mixed,high,0.72,indirect,,"06:00 ET OB Streem, an H.I.G. Capital Portfolio Company, Completes the Acquisition of Med Frigo"
b61b5ef78626b62de158f4f1,1783936800,2026-07-13,Business Wire,merger_acquisition,acquisition,mixed,high,0.9,direct,OPRA,Mill Point Capital Completes the Acquisition of Total Safety Supplies & Solutions
a29f0410f06d1291d7f5487f,1783940400,2026-07-13,PR Newswire,earnings_guidance,earnings_report,uncertain,medium,0.75,direct,INMD,"07:00 ET InMode to Report Second Quarter 2026 Financial Results on August 5, 2026, Expects Q2 Revenue Between $95.2M-$95.4M, Reiterates FY 2026 Revenue Guidance Between $365M-$375M"
debc2d2aa664c981c6f35f11,1783940400,2026-07-13,GlobeNewswire Public Companies,merger_acquisition,acquisition,mixed,high,0.9,direct,VHI,VitalHub Announces Acquisition of Buddy Healthcare
6029019825295e81b6ce9670,1783940400,2026-07-13,GlobeNewswire Public Companies,capital_structure,offering,bearish,high,0.94,direct,RGS,"Tailored Brands, Inc. Publicly Files Registration Statement for Initial Public Offering of Common Stock"
48da7ee3ee4ad14f7e63cad2,1783940400,2026-07-13,GlobeNewswire Public Companies,merger_acquisition,acquisition,mixed,high,0.9,direct,MSTR|NDAQ,Aebi Schmidt Group Marks One Year After the Acquisition of The Shyft Group and NASDAQ Listing: Delivering on Commitments and Outlining the Long-Term Growth Strategy
2e6c0c382a9c8647613c4e94,1783940400,2026-07-13,ACCESS Newswire,merger_acquisition,acquisition,mixed,high,0.9,direct,ACCS,Bluesky Digital Provides Update on Proposed Acquisition of ChessGold Inc.
3c81e3c3812e3aaeca8c597a,1783941120,2026-07-13,PR Newswire,capital_structure,offering,bearish,high,0.94,direct,HAPN,07:12 ET ESGFIRE Publishes Pre-Listing Analysis on Alchemy Labs Inc. (TSXV: ALCH) Ahead of TSX Venture Exchange Debut
d87d4c994b09a5a7df98637d,1783941605,2026-07-13,TradingView News Flow,capital_structure,dilution,bearish,high,0.91,direct,VSH,Weekly Recap: Convertible note terms and Q2 2026 release Aug 5
d6cd468313a954b40d014f8e,1783941605,2026-07-13,TradingView News Flow,analyst_action,upgrade,bullish,medium,0.86,direct,CUBE,Weekly Recap: CubeSmart Q2 results and Barclays upgrade to Overweight
a5f9add9f93749e2c9d467a9,1783941605,2026-07-13,TradingView News Flow,analyst_action,upgrade,bullish,medium,0.86,direct,SKWD,Weekly Recap: Skyward Specialty Q1 results and KBW raises price target
f6251875248f93a7aa204913,1783941628,2026-07-13,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.9,direct,CRTO,Weekly Recap: Criteo takeover offer and DA Davidson $24 price target
9b1a7acce1d6e2add09f567c,1783941628,2026-07-13,TradingView News Flow,analyst_action,downgrade,bearish,medium,0.87,direct,ELD,Weekly Recap: Eldorado Gold Q2 results and RBC cuts price target to $37
d3e46ca5f8a09e079bda0a4f,1783941628,2026-07-13,TradingView News Flow,sec_filing,sec_filing,uncertain,low,0.76,direct,ET,Weekly Recap: Energy Transfer $1.75B notes and Form 8-K pricing disclosure
